top_n,embedding_index,source_csv_row,true_label,pred_label,outer_fold,max_logit_level_score,uncalibrated_confidence_clipped_score,platt_confidence,correct,top_prompt_id_for_pred_class,top_prompt_class,top_prompt_text
15,146,146,rocky_bed,rocky_bed,2,0.15760214626789093,0.15760214626789093,0.6661928789301509,1,33,rocky_bed,"coarse substrate visible on the bottom (sensor: both, environment: any, ablation: hydrology)"
15,147,147,rocky_bed,rocky_bed,4,0.19472241401672363,0.19472241401672363,0.6994721981850263,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
15,148,148,rocky_bed,submerged_aquatic_vegetation,5,0.16305632889270782,0.16305632889270782,0.6995097098704377,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,149,149,rocky_bed,rocky_bed,5,0.22817817330360413,0.22817817330360413,0.6991775387321191,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,150,150,rocky_bed,rocky_bed,4,0.2286042720079422,0.2286042720079422,0.6989750127769457,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,151,151,rocky_bed,rocky_bed,1,0.21755066514015198,0.21755066514015198,0.6919209090614274,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
15,152,152,rocky_bed,rocky_bed,3,0.22723892331123352,0.22723892331123352,0.7135233389300989,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
15,153,153,rocky_bed,submerged_aquatic_vegetation,3,0.19904741644859314,0.19904741644859314,0.7138416267201694,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,154,154,rocky_bed,rocky_bed,5,0.21140846610069275,0.21140846610069275,0.6992630970448145,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,155,155,rocky_bed,submerged_aquatic_vegetation,5,0.23819270730018616,0.23819270730018616,0.6991264384044646,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,156,156,rocky_bed,rocky_bed,4,0.23010894656181335,0.23010894656181335,0.6989529221904611,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,157,157,rocky_bed,rocky_bed,5,0.22109010815620422,0.22109010815620422,0.6992137034225615,1,39,rocky_bed,"a coastal rocky bottom visible through clear water (sensor: both, environment: coast, ablation: hydrology)"
15,158,158,rocky_bed,rocky_bed,2,0.21273311972618103,0.21273311972618103,0.6667786155932699,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,159,159,rocky_bed,submerged_aquatic_vegetation,2,0.20223112404346466,0.20223112404346466,0.6666670772267821,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,160,160,rocky_bed,submerged_aquatic_vegetation,4,0.20523928105831146,0.20523928105831146,0.6993179228671721,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,161,161,rocky_bed,rocky_bed,3,0.2340710461139679,0.2340710461139679,0.7134461709982172,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,162,162,rocky_bed,rocky_bed,5,0.21637772023677826,0.21637772023677826,0.6992377455734652,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,163,163,rocky_bed,rocky_bed,5,0.229871929,0.229871929,0.6991688964951531,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,164,164,rocky_bed,submerged_aquatic_vegetation,3,0.20152948796749115,0.20152948796749115,0.7138136121398262,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,165,165,rocky_bed,submerged_aquatic_vegetation,5,0.21010735630989075,0.21010735630989075,0.6992697346702869,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,166,166,rocky_bed,rocky_bed,2,0.19428594410419464,0.19428594410419464,0.6665826815876742,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,167,167,rocky_bed,rocky_bed,1,0.19883713126182556,0.19883713126182556,0.6920990642144524,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,168,168,rocky_bed,rocky_bed,1,0.22644959390163422,0.22644959390163422,0.6918361701015318,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,169,169,rocky_bed,rocky_bed,2,0.22051700949668884,0.22051700949668884,0.6668612737696149,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,170,170,rocky_bed,rocky_bed,5,0.23067301511764526,0.23067301511764526,0.6991648089732923,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,171,171,rocky_bed,submerged_aquatic_vegetation,1,0.21184861660003662,0.21184861660003662,0.6919751993251446,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,172,172,rocky_bed,submerged_aquatic_vegetation,3,0.20773732662200928,0.20773732662200928,0.7137435384748166,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,173,173,rocky_bed,rocky_bed,1,0.2333025485277176,0.2333025485277176,0.6917709048709936,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,174,174,rocky_bed,rocky_bed,4,0.21908734738826752,0.21908734738826752,0.6991147122710941,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,175,175,rocky_bed,rocky_bed,1,0.22429800033569336,0.22429800033569336,0.6918566595727125,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,176,176,rocky_bed,rocky_bed,5,0.23710250854492188,0.23710250854492188,0.6991320015105984,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,177,177,rocky_bed,submerged_aquatic_vegetation,2,0.23813030123710632,0.23813030123710632,0.667048274,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,178,178,rocky_bed,submerged_aquatic_vegetation,1,0.24271643161773682,0.24271643161773682,0.6916812377277812,0,61,submerged_aquatic_vegetation,"brownish submerged vegetation visible through clear water (sensor: both, environment: any, ablation: hydrology)"
15,179,179,rocky_bed,rocky_bed,3,0.19039982557296753,0.19039982557296753,0.7139392172890687,1,30,rocky_bed,"rocky bed (sensor: both, environment: any, ablation: simple)"
15,180,180,rocky_bed,deep_water,3,0.1964162439107895,0.1964162439107895,0.713871322,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,181,181,rocky_bed,submerged_aquatic_vegetation,2,0.220503569,0.220503569,0.6668611310482856,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,182,182,rocky_bed,rocky_bed,5,0.20648545026779175,0.20648545026779175,0.6992882114228542,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,183,183,rocky_bed,rocky_bed,1,0.21513262391090393,0.21513262391090393,0.691943932,1,30,rocky_bed,"rocky bed (sensor: both, environment: any, ablation: simple)"
15,184,184,rocky_bed,rocky_bed,3,0.22315120697021484,0.22315120697021484,0.7135695032032003,1,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
15,185,185,rocky_bed,submerged_aquatic_vegetation,2,0.2248159646987915,0.2248159646987915,0.6669069205565602,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,186,186,rocky_bed,rocky_bed,4,0.2138611227273941,0.2138611227273941,0.699191413,1,39,rocky_bed,"a coastal rocky bottom visible through clear water (sensor: both, environment: coast, ablation: hydrology)"
15,187,187,rocky_bed,submerged_aquatic_vegetation,4,0.20680874586105347,0.20680874586105347,0.6992948960103588,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,188,188,rocky_bed,rocky_bed,4,0.20599865913391113,0.20599865913391113,0.6993067815576017,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
15,189,189,rocky_bed,submerged_aquatic_vegetation,5,0.20911118388175964,0.20911118388175964,0.6992748165981154,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,190,190,rocky_bed,rocky_bed,1,0.22380125522613525,0.22380125522613525,0.6918613899333985,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
15,191,191,rocky_bed,rocky_bed,4,0.225186288,0.225186288,0.6990251898089207,1,30,rocky_bed,"rocky bed (sensor: both, environment: any, ablation: simple)"
15,192,192,rocky_bed,rocky_bed,4,0.22451448440551758,0.22451448440551758,0.6990350515336943,1,30,rocky_bed,"rocky bed (sensor: both, environment: any, ablation: simple)"
15,193,193,rocky_bed,rocky_bed,4,0.22415566444396973,0.22415566444396973,0.6990403187445398,1,39,rocky_bed,"a coastal rocky bottom visible through clear water (sensor: both, environment: coast, ablation: hydrology)"
15,194,194,rocky_bed,rocky_bed,1,0.2014887034893036,0.2014887034893036,0.6920738243971766,1,33,rocky_bed,"coarse substrate visible on the bottom (sensor: both, environment: any, ablation: hydrology)"
15,195,195,rocky_bed,rocky_bed,2,0.2249927520751953,0.2249927520751953,0.6669087976376684,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
15,196,196,rocky_bed,submerged_aquatic_vegetation,2,0.2149086594581604,0.2149086594581604,0.6668017189764628,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,197,197,rocky_bed,submerged_aquatic_vegetation,4,0.20215457677841187,0.20215457677841187,0.6993631780688611,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,198,198,rocky_bed,rocky_bed,5,0.22767071425914764,0.22767071425914764,0.6991801279694428,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
15,199,199,rocky_bed,submerged_aquatic_vegetation,1,0.2076539695262909,0.2076539695262909,0.6920151339502707,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,200,200,rocky_bed,rocky_bed,3,0.2339555025100708,0.2339555025100708,0.7134474761514737,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
15,201,201,rocky_bed,emergent_vegetation,1,0.16237610578536987,0.16237610578536987,0.6924460133389966,0,52,emergent_vegetation,"emergent vegetation in a river wetland (sensor: both, environment: river, ablation: hydrology)"
15,202,202,rocky_bed,emergent_vegetation,3,0.17394720017910004,0.17394720017910004,0.7141248348467271,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,203,203,rocky_bed,emergent_vegetation,3,0.1774572730064392,0.1774572730064392,0.7140852404716548,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,204,204,rocky_bed,turbid,4,0.19156046211719513,0.19156046211719513,0.6995185730499646,0,21,turbid,"an NLS lake image showing turbid scattering water (sensor: NLS, environment: lake, ablation: sensor)"
15,205,205,rocky_bed,rocky_bed,2,0.17075592279434204,0.17075592279434204,0.6663326773359796,1,33,rocky_bed,"coarse substrate visible on the bottom (sensor: both, environment: any, ablation: hydrology)"
15,206,206,rocky_bed,submerged_aquatic_vegetation,2,0.2003740519285202,0.2003740519285202,0.6666473519103423,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,207,207,emergent_vegetation,emergent_vegetation,5,0.1937595009803772,0.1937595009803772,0.6993531263127359,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,208,208,emergent_vegetation,emergent_vegetation,1,0.19889262318611145,0.19889262318611145,0.6920985360090292,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,209,209,emergent_vegetation,emergent_vegetation,2,0.20217111706733704,0.20217111706733704,0.6666664398580774,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,210,210,emergent_vegetation,emergent_vegetation,3,0.19411347806453705,0.19411347806453705,0.7138973100882864,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,211,211,emergent_vegetation,rocky_bed,5,0.19407431781291962,0.19407431781291962,0.6993515205328373,0,30,rocky_bed,"rocky bed (sensor: both, environment: any, ablation: simple)"
15,212,212,emergent_vegetation,submerged_aquatic_vegetation,2,0.2061339020729065,0.2061339020729065,0.6667085295746039,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,213,213,emergent_vegetation,emergent_vegetation,3,0.18863806128501892,0.18863806128501892,0.7139590968636118,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,214,214,emergent_vegetation,emergent_vegetation,2,0.20094884932041168,0.20094884932041168,0.6666534573147377,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,215,215,emergent_vegetation,emergent_vegetation,2,0.17888890206813812,0.17888890206813812,0.6664191000568386,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,216,216,emergent_vegetation,emergent_vegetation,4,0.19328518211841583,0.19328518211841583,0.6994932778969899,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,217,217,emergent_vegetation,emergent_vegetation,1,0.17147061228752136,0.17147061228752136,0.6923594938474237,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,218,218,emergent_vegetation,emergent_vegetation,5,0.1756610870361328,0.1756610870361328,0.6994454323082394,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,219,219,emergent_vegetation,emergent_vegetation,5,0.17412345111370087,0.17412345111370087,0.6994532738535157,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,220,220,emergent_vegetation,emergent_vegetation,1,0.16091802716255188,0.16091802716255188,0.6924598833361748,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,221,221,emergent_vegetation,emergent_vegetation,5,0.16772469878196716,0.16772469878196716,0.6994859045813497,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,222,222,emergent_vegetation,emergent_vegetation,3,0.1905307173728943,0.1905307173728943,0.7139377402858577,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,223,223,emergent_vegetation,emergent_vegetation,4,0.18793122470378876,0.18793122470378876,0.6995717963402094,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,224,224,emergent_vegetation,emergent_vegetation,4,0.2091260552406311,0.2091260552406311,0.6992608950979363,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,225,225,emergent_vegetation,submerged_aquatic_vegetation,2,0.23146677017211914,0.23146677017211914,0.6669775333837762,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,226,226,emergent_vegetation,submerged_aquatic_vegetation,3,0.2358919382095337,0.2358919382095337,0.7134256021615122,0,73,submerged_aquatic_vegetation,"submerged vegetation with visible land and shoreline vegetation (sensor: aerial, environment: coast, ablation: full)"
15,227,227,emergent_vegetation,submerged_aquatic_vegetation,1,0.2154397964477539,0.2154397964477539,0.6919410076533122,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,228,228,emergent_vegetation,turbid,3,0.201065794,0.201065794,0.7138188458777898,0,15,turbid,"turbid water (sensor: both, environment: any, ablation: simple)"
15,229,229,emergent_vegetation,turbid,4,0.20504264533519745,0.20504264533519745,0.6993208077942032,0,25,turbid,"turbid water near land with vegetation (sensor: aerial, environment: coast, ablation: context)"
15,230,230,emergent_vegetation,turbid,4,0.22125698626041412,0.22125698626041412,0.6990828672648736,0,15,turbid,"turbid water (sensor: both, environment: any, ablation: simple)"
15,231,231,emergent_vegetation,emergent_vegetation,3,0.20844021439552307,0.20844021439552307,0.7137356036773052,1,52,emergent_vegetation,"emergent vegetation in a river wetland (sensor: both, environment: river, ablation: hydrology)"
15,232,232,emergent_vegetation,submerged_aquatic_vegetation,2,0.21376222372055054,0.21376222372055054,0.666789544,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,233,233,emergent_vegetation,emergent_vegetation,4,0.21246136724948883,0.21246136724948883,0.6992119536121877,1,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
15,234,234,emergent_vegetation,submerged_aquatic_vegetation,1,0.23090308904647827,0.23090308904647827,0.6917937573864131,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,235,235,emergent_vegetation,emergent_vegetation,1,0.19116070866584778,0.19116070866584778,0.6921721281614671,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,236,236,emergent_vegetation,submerged_aquatic_vegetation,4,0.22516512870788574,0.22516512870788574,0.6990255004241214,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,237,237,emergent_vegetation,submerged_aquatic_vegetation,5,0.2371484339237213,0.2371484339237213,0.6991317671620757,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,238,238,emergent_vegetation,submerged_aquatic_vegetation,1,0.21617645025253296,0.21617645025253296,0.6919339937022291,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,239,239,emergent_vegetation,emergent_vegetation,5,0.17214713990688324,0.17214713990688324,0.6994633523578558,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,240,240,emergent_vegetation,submerged_aquatic_vegetation,3,0.23742260038852692,0.23742260038852692,0.7134083110848841,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,241,241,emergent_vegetation,submerged_aquatic_vegetation,5,0.2268103063106537,0.2268103063106537,0.6991845180491423,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,242,242,emergent_vegetation,emergent_vegetation,3,0.20224866271018982,0.20224866271018982,0.7138054946700297,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,243,243,emergent_vegetation,emergent_vegetation,2,0.19302672147750854,0.19302672147750854,0.6665693048373781,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,244,244,emergent_vegetation,emergent_vegetation,5,0.21690699458122253,0.21690699458122253,0.6992350453211487,1,54,emergent_vegetation,"emergent vegetation along a coastal fringe (sensor: both, environment: coast, ablation: hydrology)"
15,245,245,emergent_vegetation,submerged_aquatic_vegetation,3,0.2310589998960495,0.2310589998960495,0.7134801931985497,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,246,246,emergent_vegetation,emergent_vegetation,2,0.18723298609256744,0.18723298609256744,0.6665077544002321,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,247,247,emergent_vegetation,submerged_aquatic_vegetation,1,0.21856439113616943,0.21856439113616943,0.6919112566321127,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,248,248,emergent_vegetation,emergent_vegetation,3,0.1824466586112976,0.1824466586112976,0.7140289534723354,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,249,249,emergent_vegetation,submerged_aquatic_vegetation,4,0.22807900607585907,0.22807900607585907,0.6989827241491311,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,250,250,emergent_vegetation,submerged_aquatic_vegetation,4,0.23803040385246277,0.23803040385246277,0.69883661,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,251,251,emergent_vegetation,submerged_aquatic_vegetation,1,0.22423306107521057,0.22423306107521057,0.6918572779728851,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,252,252,emergent_vegetation,emergent_vegetation,3,0.1805356740951538,0.1805356740951538,0.7140505127401275,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,253,253,emergent_vegetation,submerged_aquatic_vegetation,2,0.22271843254566193,0.22271843254566193,0.6668846491167505,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,254,254,emergent_vegetation,emergent_vegetation,4,0.21848805248737335,0.21848805248737335,0.6991235081200136,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
15,255,255,emergent_vegetation,submerged_aquatic_vegetation,5,0.2071397602558136,0.2071397602558136,0.6992848735807983,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,256,256,emergent_vegetation,emergent_vegetation,2,0.1868896782398224,0.1868896782398224,0.6665041070502554,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,257,257,emergent_vegetation,emergent_vegetation,5,0.1820787787437439,0.1820787787437439,0.6994127024816545,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,258,258,emergent_vegetation,submerged_aquatic_vegetation,3,0.2367788851261139,0.2367788851261139,0.7134155828699271,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,259,259,emergent_vegetation,emergent_vegetation,4,0.2179516851902008,0.2179516851902008,0.6991313802565283,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
15,260,260,emergent_vegetation,emergent_vegetation,1,0.2141464650630951,0.2141464650630951,0.691953322,1,54,emergent_vegetation,"emergent vegetation along a coastal fringe (sensor: both, environment: coast, ablation: hydrology)"
15,261,261,emergent_vegetation,emergent_vegetation,2,0.22208938002586365,0.22208938002586365,0.6668779697387859,1,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
15,262,262,emergent_vegetation,emergent_vegetation,3,0.16613048315048218,0.16613048315048218,0.7142129972771502,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,263,263,emergent_vegetation,submerged_aquatic_vegetation,2,0.22414419054985046,0.22414419054985046,0.6668997877899241,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,264,264,emergent_vegetation,turbid,5,0.19734036922454834,0.19734036922454834,0.6993348611614733,0,15,turbid,"turbid water (sensor: both, environment: any, ablation: simple)"
15,265,265,emergent_vegetation,emergent_vegetation,1,0.2037733495235443,0.2037733495235443,0.692052076,1,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
15,266,266,emergent_vegetation,submerged_aquatic_vegetation,5,0.21852046251296997,0.21852046251296997,0.6992268136437845,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,267,267,emergent_vegetation,emergent_vegetation,1,0.20210260152816772,0.20210260152816772,0.6920679806534965,1,55,emergent_vegetation,"emergent vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,268,268,emergent_vegetation,emergent_vegetation,4,0.21598224341869354,0.21598224341869354,0.6991602842832647,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,269,269,emergent_vegetation,emergent_vegetation,5,0.2133849561214447,0.2133849561214447,0.6992530138001432,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,270,270,emergent_vegetation,emergent_vegetation,1,0.18274731934070587,0.18274731934070587,0.6922521954752229,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,271,271,emergent_vegetation,emergent_vegetation,3,0.18225234746932983,0.18225234746932983,0.7140311456884191,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,272,272,emergent_vegetation,submerged_aquatic_vegetation,4,0.2060920000076294,0.2060920000076294,0.6993054120791625,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,273,273,emergent_vegetation,emergent_vegetation,4,0.21859338879585266,0.21859338879585266,0.6991219621100353,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,274,274,emergent_vegetation,submerged_aquatic_vegetation,1,0.20950159430503845,0.20950159430503845,0.6919975442182904,0,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,275,275,emergent_vegetation,emergent_vegetation,2,0.2058534324169159,0.2058534324169159,0.6667055507246382,1,58,emergent_vegetation,"emergent vegetation with visible land and shoreline vegetation (sensor: aerial, environment: coast, ablation: full)"
15,276,276,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.2181740701198578,0.2181740701198578,0.6991281163795223,1,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,277,277,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.2142571061849594,0.2142571061849594,0.7136699325789803,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,278,278,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.2423434555530548,0.2423434555530548,0.7133527185723869,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,279,279,submerged_aquatic_vegetation,emergent_vegetation,5,0.20684999227523804,0.20684999227523804,0.6992863517814591,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,280,280,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.22862012684345245,0.22862012684345245,0.6918154995064959,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
